item_id,app_name,_Action,_Adventure,_Casual,_Education,_Horror,_Indie,_Open World,_Puzzle,_RPG,_Racing,_Shooter,_Simulation,_Sports,_Strategy
32770,Joint Operations: Combined Arms Gold,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32800,Lord of the Rings: War in the North,13,0,0,0,0,0,0,0,0,0,0,0,0,0
33130,Zombie Shooter,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33210,Dawn of Discovery™,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33230,Assassin's Creed 2 Deluxe Edition,34,0,0,0,0,0,0,0,0,0,0,0,0,0
33460,From Dust,0,7,0,0,0,0,0,0,0,0,0,0,0,0
33520,Tropico Reloaded,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33670,Disciples III - Renaissance Steam Special Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33680,eversion,0,0,0,0,0,3,0,0,0,0,0,0,0,0
33900,Arma 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33930,Arma 2: Operation Arrowhead,78,0,0,0,0,0,0,0,0,0,0,0,0,0
33950,Fish Fillets 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33980,Pound of Ground,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34010,Alpha Protocol™,5,0,0,0,0,0,0,0,0,0,0,0,0,0
34030,Napoleon: Total War™,0,0,0,0,0,0,0,0,0,0,0,0,0,19
34830,Sniper: Ghost Warrior,5,0,0,0,0,0,0,0,0,0,0,0,0,0
34870,Sniper: Ghost Warrior 2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
34900,Bad Rats: the Rats' Revenge,0,0,0,0,0,94,0,0,0,0,0,0,0,0
35140,Batman: Arkham Asylum Game of the Year Edition,26,0,0,0,0,0,0,0,0,0,0,0,0,0
35420,Defence Alliance 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,87,0,0,0,0,0,0,0,0,0,0,0,0,0
35460,The Ball,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35480,Dwarfs!?,0,0,0,0,0,0,0,0,0,0,0,0,0,6
35700,Trine Enchanted Edition,7,0,0,0,0,0,0,0,0,0,0,0,0,0
35720,Trine 2: Complete Story,21,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,Foreign Legion: Buckets of Blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36150,Westward Collection,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",0,1,0,0,0,0,0,0,0,0,0,0,0,0
37600,Windosill,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38210,Roogoo,0,0,3,0,0,0,0,0,0,0,0,0,0,0
38400,Fallout: A Post Nuclear Role Playing Game,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38410,Fallout 2: A Post Nuclear Role Playing Game,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38420,Fallout Tactics: Brotherhood of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38460,MDK 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38600,Faerie Solitaire,0,0,6,0,0,0,0,0,0,0,0,0,0,0
38700,Toki Tori,0,0,3,0,0,0,0,0,0,0,0,0,0,0
38720,RUSH,0,0,3,0,0,0,0,0,0,0,0,0,0,0
38740,EDGE,4,0,0,0,0,0,0,0,0,0,0,0,0,0
39120,RIFT,0,0,0,0,0,0,0,0,21,0,0,0,0,0
39140,FINAL FANTASY VII,0,0,0,0,0,0,0,0,19,0,0,0,0,0
39150,FINAL FANTASY VIII,0,0,0,0,0,0,0,0,10,0,0,0,0,0
39160,Dungeon Siege III,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39190,Dungeon Siege,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39200,Dungeon Siege II,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39210,FINAL FANTASY XIV Online,0,0,0,0,0,0,0,0,13,0,0,0,0,0
39670,Chaser,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39680,The Guild II Renaissance,0,0,0,0,0,0,0,0,0,0,0,2,0,0
39690,ArcaniA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39800,Nation Red,6,0,0,0,0,0,0,0,0,0,0,0,0,0
40100,Supreme Commander 2,0,0,0,0,0,0,0,0,0,0,0,0,0,18
40330,Secret Files: Tunguska,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40380,nail'd,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40390,Risen 2: Dark Waters,0,0,0,0,0,0,0,0,3,0,0,0,0,0
40400,AI War: Fleet Command,0,0,0,0,0,3,0,0,0,0,0,0,0,0
40700,Machinarium,0,7,0,0,0,0,0,0,0,0,0,0,0,0
40800,Super Meat Boy,0,0,0,0,0,61,0,0,0,0,0,0,0,0
40930,The Misadventures of P.B. Winterbottom,0,2,0,0,0,0,0,0,0,0,0,0,0,0
40950,Stronghold HD,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40970,Stronghold Crusader HD,0,0,0,0,0,0,0,0,0,0,0,4,0,0
41000,Serious Sam HD: The First Encounter,3,0,0,0,0,0,0,0,0,0,0,0,0,0
41050,Serious Sam Classic: The First Encounter,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41060,Serious Sam Classic: The Second Encounter,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41100,Hammerfight,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41300,Altitude,7,0,0,0,0,0,0,0,0,0,0,0,0,0
41500,Torchlight,0,0,0,0,0,0,0,0,6,0,0,0,0,0
41600,Earthworm Jim 3D,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,9,0,0,0,0,0,0,0,0,0,0,0,0,0
41740,Cargo! The Quest for Gravity,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41800,Gratuitous Space Battles,0,0,0,0,0,4,0,0,0,0,0,0,0,0
42120,Lead and Gold: Gangs of the Wild West,2,0,0,0,0,0,0,0,0,0,0,0,0,0
42170,Krater,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42700,Call of Duty®: Black Ops,30,0,0,0,0,0,0,0,0,0,0,0,0,0
42890,Sword of the Stars: Complete Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42910,Magicka,70,0,0,0,0,0,0,0,0,0,0,0,0,0
42920,The Kings' Crusade,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42960,Victoria II,0,0,0,0,0,0,0,0,0,0,0,0,0,7
42990,Sword of the Stars II: Enhanced Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43000,Front Mission Evolved,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43500,M.U.D. TV,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44200,Galcon Fusion,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44350,GRID 2,0,0,0,0,0,0,0,0,0,17,0,0,0,0
45000,Sol Survivor,0,0,0,0,0,2,0,0,0,0,0,0,0,0
45100,Secret of the Magic Crystals,0,0,9,0,0,0,0,0,0,0,0,0,0,0
45300,Wings of Prey,0,0,0,0,0,0,0,0,0,0,0,2,0,0
45400,Fortix,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45700,Devil May Cry 4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
45710,Dark Void™,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45730,Dark Void™ Zero,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45740,Dead Rising® 2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
45760,Ultra Street Fighter® IV,18,0,0,0,0,0,0,0,0,0,0,0,0,0
45770,Dead Rising 2: Off the Record,5,0,0,0,0,0,0,0,0,0,0,0,0,0
46350,Real Warfare 1242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46440,Future Wars,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46540,Trapped Dead,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46770,Making History II: The War of the World,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47400,Stronghold 3 Gold,0,0,0,0,0,0,0,0,0,0,0,5,0,0
47410,Stronghold Kingdoms,0,0,0,0,0,0,0,0,0,0,0,0,0,11
47700,Command & Conquer 4: Tiberian Twilight,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47780,Dead Space™ 2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
47790,Medal of Honor™,12,0,0,0,0,0,0,0,0,0,0,0,0,0
47800,RISK™: Factions,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47810,Dragon Age: Origins - Ultimate Edition,0,0,0,0,0,0,0,0,14,0,0,0,0,0
47870,Need For Speed: Hot Pursuit,0,0,0,0,0,0,0,0,0,14,0,0,0,0
47890,The Sims™ 3,0,0,0,0,0,0,0,0,0,0,0,22,0,0
47920,Shift 2 Unleashed,0,0,0,0,0,0,0,0,0,4,0,0,0,0
48000,LIMBO,0,29,0,0,0,0,0,0,0,0,0,0,0,0
48110,Silent Hunter 5®: Battle of the Atlantic,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48190,Assassin’s Creed® Brotherhood,9,0,0,0,0,0,0,0,0,0,0,0,0,0
48220,Might & Magic: Heroes VI,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48700,Mount & Blade: Warband,173,0,0,0,0,0,0,0,0,0,0,0,0,0
48720,Mount & Blade: With Fire & Sword,11,0,0,0,0,0,0,0,0,0,0,0,0,0
48800,Ship Simulator Extremes,0,0,0,0,0,0,0,0,0,0,0,3,0,0
48950,Greed Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49520,Borderlands 2,469,0,0,0,0,0,0,0,0,0,0,0,0,0
49600,Beat Hazard,19,0,0,0,0,0,0,0,0,0,0,0,0,0
49800,Flight of the Icarus,2,0,0,0,0,0,0,0,0,0,0,0,0,0
50130,Mafia II,37,0,0,0,0,0,0,0,0,0,0,0,0,0
50300,Spec Ops: The Line,67,0,0,0,0,0,0,0,0,0,0,0,0,0
50510,Burn Zombie Burn!,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50620,Darksiders™,7,0,0,0,0,0,0,0,0,0,0,0,0,0
51100,Tactical Intervention,76,0,0,0,0,0,0,0,0,0,0,0,0,0
55040,Atom Zombie Smasher,0,0,0,0,0,4,0,0,0,0,0,0,0,0
55100,Homefront,4,0,0,0,0,0,0,0,0,0,0,0,0,0
55110,Red Faction®: Armageddon™,5,0,0,0,0,0,0,0,0,0,0,0,0,0
55140,MX vs. ATV Reflex,0,0,0,0,0,0,0,0,0,8,0,0,0,0
55150,"Warhammer 40,000: Space Marine",9,0,0,0,0,0,0,0,0,0,0,0,0,0
55230,Saints Row: The Third,138,0,0,0,0,0,0,0,0,0,0,0,0,0
55370,Saints Row: The Third Initiation Station,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57000,NyxQuest: Kindred Spirits,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57300,Amnesia: The Dark Descent,38,0,0,0,0,0,0,0,0,0,0,0,0,0
57600,Tropico 3: Absolute Power,0,0,0,0,0,0,0,0,0,0,0,0,0,2
57640,Broken Sword: Director's Cut,0,2,0,0,0,0,0,0,0,0,0,0,0,0
57690,Tropico 4,0,0,0,0,0,0,0,0,0,0,0,22,0,0
57740,Jagged Alliance - Back in Action,0,0,0,0,0,0,0,0,2,0,0,0,0,0
57900,Duke Nukem Forever,10,0,0,0,0,0,0,0,0,0,0,0,0,0
58610,Wargame: European Escalation,0,0,0,0,0,0,0,0,0,0,0,0,0,5
60800,Numen: Contest of Heroes,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61100,Lucid,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61310,Fractal: Make Blooms Not War,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61600,Zen Bound 2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
61730,Critter Crunch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62100,Chime,0,0,2,0,0,0,0,0,0,0,0,0,0,0
63200,Monday Night Combat,2,0,0,0,0,0,0,0,0,0,0,0,0,0
63380,Sniper Elite V2,57,0,0,0,0,0,0,0,0,0,0,0,0,0
63500,Swords and Soldiers HD,3,0,0,0,0,0,0,0,0,0,0,0,0,0
63610,Riven: The Sequel to MYST,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63660,Myst: Masterpiece Edition,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63700,BIT.TRIP BEAT,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63710,BIT.TRIP RUNNER,15,0,0,0,0,0,0,0,0,0,0,0,0,0
63800,Delve Deeper,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63940,Men of War: Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64000,Men of War: Assault Squad,0,0,0,0,0,0,0,0,0,0,0,0,0,9
65300,Dustforce DX,5,0,0,0,0,0,0,0,0,0,0,0,0,0
65560,Painkiller Redemption,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65730,Take On Helicopters,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65740,Carrier Command: Gaea Mission,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65780,ARMA: Gold Edition,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65790,ARMA: Cold War Assault,13,0,0,0,0,0,0,0,0,0,0,0,0,0
65800,Dungeon Defenders,35,0,0,0,0,0,0,0,0,0,0,0,0,0
65930,The Bureau: XCOM Declassified,10,0,0,0,0,0,0,0,0,0,0,0,0,0
65980,Sid Meier's Civilization®: Beyond Earth™,0,0,0,0,0,0,0,0,0,0,0,0,0,25
67370,The Darkness II,22,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Dino D-Day,54,0,0,0,0,0,0,0,0,0,0,0,0,0
70100,Hacker Evolution,0,0,0,0,0,0,0,0,0,0,0,2,0,0
70300,VVVVVV,11,0,0,0,0,0,0,0,0,0,0,0,0,0
70400,Recettear: An Item Shop's Tale,0,0,0,0,0,0,0,0,10,0,0,0,0,0
70600,Worms Ultimate Mayhem,0,0,0,0,0,0,0,0,0,0,0,0,0,3
70620,Worms Crazy Golf,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70640,Worms,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70650,Worms Blast,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71000,Evochron Mercenary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71230,Crazy Taxi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71250,Sonic Adventure DX,0,3,0,0,0,0,0,0,0,0,0,0,0,0
71340,Sonic Generations Collection,9,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,Closure,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72200,Universe Sandbox,0,0,9,0,0,0,0,0,0,0,0,0,0,0
72900,Winter Voices,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73010,Cities in Motion,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73020,Majesty 2 Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73170,Darkest Hour: A Hearts of Iron Game,0,0,0,0,0,0,0,0,0,0,0,0,0,3
73220,Supreme Ruler: Cold War,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78000,Bejeweled® 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
80310,Gemini Rue,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91200,Anomaly: Warzone Earth,2,0,0,0,0,0,0,0,0,0,0,0,0,0
91330,Iron Front: Digital War Edition,2,0,0,0,0,0,0,0,0,0,0,0,0,0
91600,Sanctum,9,0,0,0,0,0,0,0,0,0,0,0,0,0
91700,E.Y.E: Divine Cybermancy,14,0,0,0,0,0,0,0,0,0,0,0,0,0
91800,Cloning Clyde,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91900,Post Apocalyptic Mayhem,4,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Hydrophobia: Prophecy,3,0,0,0,0,0,0,0,0,0,0,0,0,0
92100,DETOUR,0,0,0,0,0,4,0,0,0,0,0,0,0,0
92300,A.R.E.S.: Extinction Agenda,2,0,0,0,0,0,0,0,0,0,0,0,0,0
92700,Shadow Harvest: Phantom Ops,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92800,SpaceChem,0,0,0,0,0,10,0,0,0,0,0,0,0,0
93200,Revenge of the Titans,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94000,Dinner Date,0,0,0,0,0,5,0,0,0,0,0,0,0,0
94200,Jamestown,3,0,0,0,0,0,0,0,0,0,0,0,0,0
94300,The Dream Machine: Chapter 1 & 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94400,Nidhogg,23,0,0,0,0,0,0,0,0,0,0,0,0,0
94590,Puzzle Agent 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95300,Capsized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95400,ibb & obb,6,0,0,0,0,0,0,0,0,0,0,0,0,0
96000,The Tiny Bang Story,0,2,0,0,0,0,0,0,0,0,0,0,0,0
96100,Defy Gravity Extended,13,0,0,0,0,0,0,0,0,0,0,0,0,0
96200,Steel Storm: Burning Retribution,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96800,Nexuiz,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97000,Solar 2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
97100,Section 8®: Prejudice™,3,0,0,0,0,0,0,0,0,0,0,0,0,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,4
98200,Frozen Synapse,0,0,0,0,0,5,0,0,0,0,0,0,0,0
98300,Toy Soldiers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98400,Hard Reset Extended Edition,8,0,0,0,0,0,0,0,0,0,0,0,0,0
98500,Naval Warfare,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98600,Demolition Inc.,3,0,0,0,0,0,0,0,0,0,0,0,0,0
98800,Dungeons of Dredmor,0,0,7,0,0,0,0,0,0,0,0,0,0,0
99100,Dungeons and Dragons: Daggerdale,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99300,Renegade Ops,3,0,0,0,0,0,0,0,0,0,0,0,0,0
99400,Garshasp: The Monster Slayer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99700,NightSky,0,0,2,0,0,0,0,0,0,0,0,0,0,0
99900,Spiral Knights,113,0,0,0,0,0,0,0,0,0,0,0,0,0
99910,Puzzle Pirates,0,3,0,0,0,0,0,0,0,0,0,0,0,0
102500,Kingdoms of Amalur: Reckoning™,15,0,0,0,0,0,0,0,0,0,0,0,0,0
102600,Orcs Must Die!,6,0,0,0,0,0,0,0,0,0,0,0,0,0
102700,A.V.A. Alliance of Valiant Arms™,5,0,0,0,0,0,0,0,0,0,0,0,0,0
102840,Shank 2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
102850,Warp,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104000,iBomber Defense,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104200,BEEP,0,4,0,0,0,0,0,0,0,0,0,0,0,0
104600,Portal 2 - The Final Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104700,Super MNC,22,0,0,0,0,0,0,0,0,0,0,0,0,0
104900,ORION: Prelude,114,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,A New Beginning - Final Cut,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105100,Lume,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105300,Critical Mass,0,0,2,0,0,0,0,0,0,0,0,0,0,0
105420,Ms. Splosion Man,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105450,Age of Empires® III: Complete Collection,0,0,0,0,0,0,0,0,0,0,0,28,0,0
105600,Terraria,648,0,0,0,0,0,0,0,0,0,0,0,0,0
105800,PixelJunk™ Eden,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107100,Bastion,67,0,0,0,0,0,0,0,0,0,0,0,0,0
107200,Space Pirates and Zombies,5,0,0,0,0,0,0,0,0,0,0,0,0,0
107310,Cthulhu Saves the World,0,0,0,0,0,4,0,0,0,0,0,0,0,0
107410,Arma 3,239,0,0,0,0,0,0,0,0,0,0,0,0,0
107800,Rochard,5,0,0,0,0,0,0,0,0,0,0,0,0,0
108200,Ticket to Ride,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108500,Vessel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108600,Project Zomboid,0,0,0,0,0,40,0,0,0,0,0,0,0,0
108710,Alan Wake,22,0,0,0,0,0,0,0,0,0,0,0,0,0
108800,Crysis 2 - Maximum Edition,14,0,0,0,0,0,0,0,0,0,0,0,0,0
109600,Neverwinter,36,0,0,0,0,0,0,0,0,0,0,0,0,0
110800,L.A. Noire,0,13,0,0,0,0,0,0,0,0,0,0,0,0
111400,Bunch of Heroes,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111600,Serious Sam Double D XXL,2,0,0,0,0,0,0,0,0,0,0,0,0,0
111800,Blocks That Matter,0,0,2,0,0,0,0,0,0,0,0,0,0,0
111900,Guardians of Middle-earth,2,0,0,0,0,0,0,0,0,0,0,0,0,0
113020,Monaco: What's Yours Is Mine,37,0,0,0,0,0,0,0,0,0,0,0,0,0
113200,The Binding of Isaac,168,0,0,0,0,0,0,0,0,0,0,0,0,0
113400,APB Reloaded,84,0,0,0,0,0,0,0,0,0,0,0,0,0
113420,Fallen Earth Free2Play,0,0,0,0,0,0,0,0,15,0,0,0,0,0
115100,Costume Quest,0,3,0,0,0,0,0,0,0,0,0,0,0,0
115320,Prototype 2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
200010,Quantum Conundrum,0,0,2,0,0,0,0,0,0,0,0,0,0,0
200050,Naval War: Arctic Circle,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200150,Battle Chess: Game of Kings™,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200170,Worms Revolution,0,0,0,0,0,0,0,0,0,0,0,0,0,10
200210,Realm of the Mad God,187,0,0,0,0,0,0,0,0,0,0,0,0,0
200230,Off-Road Drive,0,0,0,0,0,0,0,0,0,2,0,0,0,0
200260,Batman: Arkham City - Game of the Year Edition,67,0,0,0,0,0,0,0,0,0,0,0,0,0
200510,XCOM: Enemy Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,89
200710,Torchlight II,64,0,0,0,0,0,0,0,0,0,0,0,0,0
200910,Before the Echo,0,0,0,0,0,2,0,0,0,0,0,0,0,0
200940,Sonic CD,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201210,Pox Nora,0,0,0,0,0,0,0,0,2,0,0,0,0,0
201230,EverQuest® II Free-To-Play. Your Way.™,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201310,X3: Albion Prelude,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201420,Toki Tori 2+,0,2,0,0,0,0,0,0,0,0,0,0,0,0
201480,Serious Sam: The Random Encounter,2,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Flatout 3: Chaos & Destruction,0,0,0,0,0,0,0,0,0,2,0,0,0,0
201570,Really Big Sky,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201790,Orcs Must Die! 2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
201810,Wolfenstein: The New Order,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202130,Impire,0,0,0,0,0,0,0,0,0,0,0,0,0,2
202170,Sleeping Dogs,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202200,Galactic Civilizations® II: Ultimate Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,4
202310,Ridge Racer™ Unbounded,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202530,Sonic the Hedgehog 4 - Episode I,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202750,Alan Wake's American Nightmare,6,0,0,0,0,0,0,0,0,0,0,0,0,0
202970,Call of Duty®: Black Ops II,96,0,0,0,0,0,0,0,0,0,0,0,0,0
203140,Hitman: Absolution™,63,0,0,0,0,0,0,0,0,0,0,0,0,0
203160,Tomb Raider,134,0,0,0,0,0,0,0,0,0,0,0,0,0
203210,Titan Attacks!,3,0,0,0,0,0,0,0,0,0,0,0,0,0
203290,America's Army: Proving Grounds,15,0,0,0,0,0,0,0,0,0,0,0,0,0
203350,King's Bounty: Warriors of the North,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203630,Warlock - Master of the Arcane,0,0,0,0,0,0,0,0,0,0,0,0,0,2
203650,Sonic the Hedgehog 4 - Episode II,0,2,0,0,0,0,0,0,0,0,0,0,0,0
203750,Binary Domain,3,0,0,0,0,0,0,0,0,0,0,0,0,0
203770,Crusader Kings II,0,0,0,0,0,0,0,0,51,0,0,0,0,0
203830,The Dark Eye: Chains of Satinav,0,2,0,0,0,0,0,0,0,0,0,0,0,0
204030,Fable - The Lost Chapters,12,0,0,0,0,0,0,0,0,0,0,0,0,0
204060,Superbrothers: Sword & Sworcery EP,0,2,0,0,0,0,0,0,0,0,0,0,0,0
204080,The Showdown Effect,7,0,0,0,0,0,0,0,0,0,0,0,0,0
204100,Max Payne 3,39,0,0,0,0,0,0,0,0,0,0,0,0,0
204180,Waveform,0,5,0,0,0,0,0,0,0,0,0,0,0,0
204240,The Bridge,0,0,6,0,0,0,0,0,0,0,0,0,0,0
204300,Awesomenauts - the 2D moba,126,0,0,0,0,0,0,0,0,0,0,0,0,0
204340,Serious Sam 2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
204360,Castle Crashers®,153,0,0,0,0,0,0,0,0,0,0,0,0,0
204450,Call of Juarez® Gunslinger,33,0,0,0,0,0,0,0,0,0,0,0,0,0
204530,Infested Planet,4,0,0,0,0,0,0,0,0,0,0,0,0,0
204630,Retro City Rampage™ DX,6,0,0,0,0,0,0,0,0,0,0,0,0,0
204880,Sins of a Solar Empire®: Rebellion,0,0,0,0,0,21,0,0,0,0,0,0,0,0
205060,BIT.TRIP CORE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205080,BIT.TRIP FATE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205100,Dishonored,105,0,0,0,0,0,0,0,0,0,0,0,0,0
205230,Hell Yeah! Wrath of the Dead Rabbit,2,0,0,0,0,0,0,0,0,0,0,0,0,0
205610,Port Royale 3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205650,The Testament of Sherlock Holmes,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205710,Everquest ®,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205730,Insanely Twisted Shadow Planet,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205870,Auditorium,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205890,Chronicle: RuneScape Legends,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205910,Tiny and Big: Grandpa's Leftovers,0,0,0,0,0,7,0,0,0,0,0,0,0,0
205950,Jet Set Radio,7,0,0,0,0,0,0,0,0,0,0,0,0,0
205990,Warlock 2: The Exiled,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206190,Gunpoint,43,0,0,0,0,0,0,0,0,0,0,0,0,0
206210,Gotham City Impostors Free to Play,52,0,0,0,0,0,0,0,0,0,0,0,0,0
206420,Saints Row IV,153,0,0,0,0,0,0,0,0,0,0,0,0,0
206440,To the Moon,0,51,0,0,0,0,0,0,0,0,0,0,0,0
206500,AirMech Strike,55,0,0,0,0,0,0,0,0,0,0,0,0,0
